OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPriceNGN,Discount,RevenueNGN,COGSNGN,ProfitNGN
SO-02902,2025-10-02,C0419,P011,3,27000,0,81000,48000,33000
SO-02903,2025-10-02,C0167,P002,3,59000,0,177000,114000,63000
SO-02904,2025-10-02,C0105,P004,5,47000,0,235000,140000,95000
SO-02905,2025-10-02,C0098,P003,2,140000,0.08,257600,190000,67600
SO-02906,2025-10-02,C0150,P010,2,72000,0,144000,96000,48000
SO-02907,2025-10-03,C0169,P009,2,690000,0.05,1311000,1040000,271000
SO-02908,2025-10-03,C0288,P007,2,98000,0.03,190120,140000,50120
SO-02909,2025-10-03,C0018,P006,13,130000,0.08,1554800,1105000,449800
SO-02910,2025-10-03,C0396,P002,7,59000,0.05,392350,266000,126350
SO-02911,2025-10-03,C0192,P005,3,180000,0.03,523800,360000,163800
SO-02912,2025-10-03,C0132,P005,9,180000,0.1,1458000,1080000,378000
SO-02913,2025-10-03,C0279,P011,5,27000,0.03,130950,80000,50950
SO-02914,2025-10-03,C0316,P004,1,47000,0.05,44650,28000,16650
SO-02915,2025-10-04,C0176,P010,1,72000,0.03,69840,48000,21840
SO-02916,2025-10-04,C0007,P007,13,98000,0.1,1146600,910000,236600
SO-02917,2025-10-04,C0312,P005,5,180000,0.05,855000,600000,255000
SO-02918,2025-10-04,C0143,P001,5,65000,0,325000,210000,115000
SO-02919,2025-10-04,C0360,P004,3,47000,0.03,136770,84000,52770
SO-02920,2025-10-04,C0191,P002,1,59000,0.05,56050,38000,18050
SO-02921,2025-10-04,C0380,P010,1,72000,0.05,68400,48000,20400
SO-02922,2025-10-04,C0279,P010,1,72000,0.05,68400,48000,20400
SO-02923,2025-10-06,C0334,P001,3,65000,0,195000,126000,69000
SO-02924,2025-10-06,C0062,P005,5,180000,0.12,792000,600000,192000
SO-02925,2025-10-06,C0280,P005,2,180000,0.05,342000,240000,102000
SO-02926,2025-10-06,C0303,P007,2,98000,0.05,186200,140000,46200
SO-02927,2025-10-06,C0176,P004,1,47000,0.05,44650,28000,16650
SO-02928,2025-10-06,C0145,P001,3,65000,0,195000,126000,69000
SO-02929,2025-10-06,C0392,P004,4,47000,0.05,178600,112000,66600
SO-02930,2025-10-06,C0148,P011,5,27000,0,135000,80000,55000
SO-02931,2025-10-06,C0379,P001,2,65000,0,130000,84000,46000
SO-02932,2025-10-06,C0072,P007,2,98000,0,196000,140000,56000
SO-02933,2025-10-06,C0341,P001,2,65000,0,130000,84000,46000
SO-02934,2025-10-07,C0126,P010,1,72000,0,72000,48000,24000
SO-02935,2025-10-07,C0094,P001,8,65000,0.12,457600,336000,121600
SO-02936,2025-10-07,C0359,P008,3,420000,0,1260000,930000,330000
SO-02937,2025-10-07,C0361,P001,3,65000,0,195000,126000,69000
SO-02938,2025-10-07,C0186,P005,2,180000,0.05,342000,240000,102000
SO-02939,2025-10-07,C0285,P001,3,65000,0,195000,126000,69000
SO-02940,2025-10-07,C0090,P004,1,47000,0,47000,28000,19000
SO-02941,2025-10-07,C0348,P011,2,27000,0,54000,32000,22000
SO-02942,2025-10-07,C0369,P007,1,98000,0.03,95060,70000,25060
SO-02943,2025-10-07,C0220,P004,10,47000,0.1,423000,280000,143000
SO-02944,2025-10-07,C0211,P002,11,59000,0.1,584100,418000,166100
SO-02945,2025-10-08,C0283,P001,1,65000,0,65000,42000,23000
SO-02946,2025-10-08,C0064,P001,2,65000,0,130000,84000,46000
SO-02947,2025-10-08,C0396,P001,8,65000,0.12,457600,336000,121600
SO-02948,2025-10-08,C0210,P005,1,180000,0,180000,120000,60000
SO-02949,2025-10-08,C0317,P007,4,98000,0.03,380240,280000,100240
SO-02950,2025-10-08,C0109,P008,1,420000,0.05,399000,310000,89000
SO-02951,2025-10-08,C0314,P010,2,72000,0,144000,96000,48000
SO-02952,2025-10-08,C0332,P001,12,65000,0.1,702000,504000,198000
SO-02953,2025-10-08,C0055,P004,5,47000,0.05,223250,140000,83250
SO-02954,2025-10-08,C0021,P011,1,27000,0,27000,16000,11000
SO-02955,2025-10-08,C0091,P003,3,140000,0.05,399000,285000,114000
SO-02956,2025-10-08,C0145,P010,5,72000,0.03,349200,240000,109200
SO-02957,2025-10-08,C0371,P010,1,72000,0.05,68400,48000,20400
SO-02958,2025-10-08,C0397,P002,4,59000,0,236000,152000,84000
SO-02959,2025-10-08,C0405,P003,3,140000,0.08,386400,285000,101400
SO-02960,2025-10-09,C0223,P005,1,180000,0,180000,120000,60000
SO-02961,2025-10-09,C0341,P001,1,65000,0,65000,42000,23000
SO-02962,2025-10-09,C0168,P002,6,59000,0.12,311520,228000,83520
SO-02963,2025-10-09,C0089,P008,4,420000,0,1680000,1240000,440000
SO-02964,2025-10-09,C0046,P007,7,98000,0.08,631120,490000,141120
SO-02965,2025-10-09,C0316,P010,2,72000,0.03,139680,96000,43680
SO-02966,2025-10-09,C0383,P007,1,98000,0,98000,70000,28000
SO-02967,2025-10-09,C0229,P002,5,59000,0.05,280250,190000,90250
SO-02968,2025-10-09,C0336,P007,4,98000,0.1,352800,280000,72800
SO-02969,2025-10-09,C0388,P002,2,59000,0,118000,76000,42000
SO-02970,2025-10-09,C0409,P012,5,320000,0,1600000,1150000,450000
SO-02971,2025-10-09,C0070,P009,5,690000,0.12,3036000,2600000,436000
SO-02972,2025-10-09,C0360,P001,3,65000,0,195000,126000,69000
SO-02973,2025-10-09,C0276,P006,4,130000,0,520000,340000,180000
SO-02974,2025-10-09,C0220,P011,4,27000,0.08,99360,64000,35360
SO-02975,2025-10-10,C0115,P002,3,59000,0,177000,114000,63000
SO-02976,2025-10-10,C0054,P010,5,72000,0,360000,240000,120000
SO-02977,2025-10-10,C0118,P007,12,98000,0.12,1034880,840000,194880
SO-02978,2025-10-10,C0307,P001,2,65000,0.05,123500,84000,39500
SO-02979,2025-10-10,C0210,P009,2,690000,0.05,1311000,1040000,271000
SO-02980,2025-10-10,C0002,P006,1,130000,0.03,126100,85000,41100
SO-02981,2025-10-10,C0412,P001,2,65000,0.03,126100,84000,42100
SO-02982,2025-10-10,C0175,P002,1,59000,0.05,56050,38000,18050
SO-02983,2025-10-10,C0181,P009,4,690000,0.03,2677200,2080000,597200
SO-02984,2025-10-10,C0349,P004,11,47000,0.12,454960,308000,146960
SO-02985,2025-10-10,C0367,P004,1,47000,0,47000,28000,19000
SO-02986,2025-10-10,C0167,P004,4,47000,0.05,178600,112000,66600
SO-02987,2025-10-12,C0099,P010,10,72000,0.08,662400,480000,182400
SO-02988,2025-10-12,C0316,P007,5,98000,0.03,475300,350000,125300
SO-02989,2025-10-12,C0051,P008,5,420000,0,2100000,1550000,550000
SO-02990,2025-10-12,C0363,P001,14,65000,0.1,819000,588000,231000
SO-02991,2025-10-12,C0304,P004,12,47000,0.12,496320,336000,160320
SO-02992,2025-10-12,C0314,P009,3,690000,0,2070000,1560000,510000
SO-02993,2025-10-12,C0394,P001,4,65000,0.1,234000,168000,66000
SO-02994,2025-10-12,C0178,P001,2,65000,0,130000,84000,46000
SO-02995,2025-10-12,C0325,P001,4,65000,0,260000,168000,92000
SO-02996,2025-10-13,C0248,P008,6,420000,0.05,2394000,1860000,534000
SO-02997,2025-10-13,C0287,P005,1,180000,0.03,174600,120000,54600
SO-02998,2025-10-13,C0407,P007,5,98000,0.1,441000,350000,91000
SO-02999,2025-10-13,C0161,P011,9,27000,0.12,213840,144000,69840
SO-03000,2025-10-13,C0325,P010,1,72000,0,72000,48000,24000
SO-03001,2025-10-13,C0121,P012,10,320000,0.08,2944000,2300000,644000
SO-03002,2025-10-13,C0310,P011,14,27000,0.12,332640,224000,108640
SO-03003,2025-10-13,C0140,P003,1,140000,0.05,133000,95000,38000
SO-03004,2025-10-13,C0377,P005,1,180000,0,180000,120000,60000
SO-03005,2025-10-13,C0272,P010,4,72000,0,288000,192000,96000
SO-03006,2025-10-13,C0318,P002,2,59000,0.03,114460,76000,38460
SO-03007,2025-10-13,C0004,P010,5,72000,0,360000,240000,120000
SO-03008,2025-10-14,C0065,P006,3,130000,0.12,343200,255000,88200
SO-03009,2025-10-14,C0309,P010,6,72000,0.1,388800,288000,100800
SO-03010,2025-10-14,C0184,P011,5,27000,0.03,130950,80000,50950
SO-03011,2025-10-14,C0160,P009,5,690000,0.08,3174000,2600000,574000
SO-03012,2025-10-14,C0321,P004,5,47000,0,235000,140000,95000
SO-03013,2025-10-14,C0356,P007,2,98000,0,196000,140000,56000
SO-03014,2025-10-14,C0013,P007,8,98000,0.08,721280,560000,161280
SO-03015,2025-10-14,C0351,P010,1,72000,0,72000,48000,24000
SO-03016,2025-10-14,C0261,P011,11,27000,0.05,282150,176000,106150
SO-03017,2025-10-14,C0285,P002,5,59000,0.03,286150,190000,96150
SO-03018,2025-10-14,C0339,P002,4,59000,0,236000,152000,84000
SO-03019,2025-10-14,C0409,P002,1,59000,0.05,56050,38000,18050
SO-03020,2025-10-14,C0303,P011,1,27000,0,27000,16000,11000
SO-03021,2025-10-14,C0296,P007,13,98000,0.12,1121120,910000,211120
SO-03022,2025-10-14,C0379,P008,4,420000,0.03,1629600,1240000,389600
SO-03023,2025-10-15,C0397,P004,1,47000,0,47000,28000,19000
SO-03024,2025-10-15,C0030,P002,2,59000,0,118000,76000,42000
SO-03025,2025-10-15,C0117,P010,3,72000,0.1,194400,144000,50400
SO-03026,2025-10-15,C0210,P006,2,130000,0,260000,170000,90000
SO-03027,2025-10-15,C0004,P005,2,180000,0.05,342000,240000,102000
SO-03028,2025-10-15,C0024,P002,2,59000,0.03,114460,76000,38460
SO-03029,2025-10-15,C0114,P001,2,65000,0,130000,84000,46000
SO-03030,2025-10-15,C0090,P012,3,320000,0.03,931200,690000,241200
SO-03031,2025-10-15,C0162,P011,1,27000,0,27000,16000,11000
SO-03032,2025-10-15,C0395,P007,2,98000,0,196000,140000,56000
SO-03033,2025-10-15,C0022,P002,4,59000,0.03,228920,152000,76920
SO-03034,2025-10-16,C0155,P010,7,72000,0.12,443520,336000,107520
SO-03035,2025-10-16,C0128,P007,2,98000,0,196000,140000,56000
SO-03036,2025-10-16,C0221,P007,2,98000,0.03,190120,140000,50120
SO-03037,2025-10-16,C0348,P001,1,65000,0.05,61750,42000,19750
SO-03038,2025-10-16,C0252,P004,2,47000,0.05,89300,56000,33300
SO-03039,2025-10-16,C0319,P002,3,59000,0.03,171690,114000,57690
SO-03040,2025-10-16,C0128,P010,2,72000,0.05,136800,96000,40800
SO-03041,2025-10-16,C0395,P003,1,140000,0.03,135800,95000,40800
SO-03042,2025-10-16,C0325,P002,4,59000,0.05,224200,152000,72200
SO-03043,2025-10-16,C0391,P004,2,47000,0.03,91180,56000,35180
SO-03044,2025-10-16,C0327,P010,4,72000,0.05,273600,192000,81600
SO-03045,2025-10-16,C0192,P006,4,130000,0,520000,340000,180000
SO-03046,2025-10-16,C0014,P001,1,65000,0.05,61750,42000,19750
SO-03047,2025-10-17,C0406,P004,3,47000,0.05,133950,84000,49950
SO-03048,2025-10-17,C0416,P003,14,140000,0.1,1764000,1330000,434000
SO-03049,2025-10-17,C0350,P004,4,47000,0.03,182360,112000,70360
SO-03050,2025-10-17,C0289,P006,4,130000,0.1,468000,340000,128000
SO-03051,2025-10-17,C0184,P006,5,130000,0.03,630500,425000,205500
SO-03052,2025-10-17,C0165,P010,2,72000,0,144000,96000,48000
SO-03053,2025-10-17,C0298,P003,2,140000,0,280000,190000,90000
SO-03054,2025-10-17,C0320,P008,9,420000,0.12,3326400,2790000,536400
SO-03055,2025-10-17,C0177,P004,9,47000,0.05,401850,252000,149850
SO-03056,2025-10-17,C0344,P006,1,130000,0.03,126100,85000,41100
SO-03057,2025-10-18,C0201,P001,2,65000,0,130000,84000,46000
SO-03058,2025-10-18,C0256,P002,7,59000,0.08,379960,266000,113960
SO-03059,2025-10-18,C0033,P002,2,59000,0,118000,76000,42000
SO-03060,2025-10-18,C0359,P007,1,98000,0,98000,70000,28000
SO-03061,2025-10-18,C0285,P002,4,59000,0.05,224200,152000,72200
SO-03062,2025-10-19,C0303,P002,4,59000,0,236000,152000,84000
SO-03063,2025-10-19,C0057,P006,3,130000,0,390000,255000,135000
SO-03064,2025-10-20,C0007,P011,9,27000,0.12,213840,144000,69840
SO-03065,2025-10-20,C0131,P011,3,27000,0.05,76950,48000,28950
SO-03066,2025-10-20,C0165,P011,1,27000,0,27000,16000,11000
SO-03067,2025-10-20,C0200,P002,3,59000,0,177000,114000,63000
SO-03068,2025-10-20,C0091,P010,2,72000,0.03,139680,96000,43680
SO-03069,2025-10-20,C0137,P002,10,59000,0.05,560500,380000,180500
SO-03070,2025-10-20,C0204,P008,3,420000,0.05,1197000,930000,267000
SO-03071,2025-10-20,C0102,P010,2,72000,0,144000,96000,48000
SO-03072,2025-10-20,C0416,P007,4,98000,0.12,344960,280000,64960
SO-03073,2025-10-20,C0114,P007,1,98000,0,98000,70000,28000
SO-03074,2025-10-20,C0001,P006,5,130000,0.05,617500,425000,192500
SO-03075,2025-10-21,C0021,P011,2,27000,0.03,52380,32000,20380
SO-03076,2025-10-21,C0209,P011,13,27000,0.1,315900,208000,107900
SO-03077,2025-10-21,C0018,P002,4,59000,0.1,212400,152000,60400
SO-03078,2025-10-21,C0236,P006,1,130000,0.05,123500,85000,38500
SO-03079,2025-10-21,C0083,P007,4,98000,0.05,372400,280000,92400
SO-03080,2025-10-21,C0325,P007,4,98000,0,392000,280000,112000
SO-03081,2025-10-21,C0038,P011,4,27000,0,108000,64000,44000
SO-03082,2025-10-21,C0143,P001,1,65000,0,65000,42000,23000
SO-03083,2025-10-21,C0002,P004,4,47000,0,188000,112000,76000
SO-03084,2025-10-21,C0073,P004,12,47000,0.1,507600,336000,171600
SO-03085,2025-10-21,C0310,P002,9,59000,0.08,488520,342000,146520
SO-03086,2025-10-21,C0282,P003,1,140000,0,140000,95000,45000
SO-03087,2025-10-21,C0355,P007,2,98000,0,196000,140000,56000
SO-03088,2025-10-21,C0418,P007,2,98000,0,196000,140000,56000
SO-03089,2025-10-21,C0245,P007,6,98000,0.05,558600,420000,138600
SO-03090,2025-10-21,C0187,P002,4,59000,0.03,228920,152000,76920
SO-03091,2025-10-21,C0110,P011,12,27000,0.08,298080,192000,106080
SO-03092,2025-10-22,C0359,P001,3,65000,0.05,185250,126000,59250
SO-03093,2025-10-22,C0290,P009,1,690000,0,690000,520000,170000
SO-03094,2025-10-22,C0364,P010,5,72000,0.12,316800,240000,76800
SO-03095,2025-10-22,C0086,P006,1,130000,0.03,126100,85000,41100
SO-03096,2025-10-22,C0217,P002,13,59000,0.08,705640,494000,211640
SO-03097,2025-10-22,C0391,P002,1,59000,0.05,56050,38000,18050
SO-03098,2025-10-22,C0394,P005,3,180000,0.1,486000,360000,126000
SO-03099,2025-10-22,C0352,P007,2,98000,0.03,190120,140000,50120
SO-03100,2025-10-22,C0247,P002,1,59000,0.03,57230,38000,19230
SO-03101,2025-10-22,C0198,P002,1,59000,0.05,56050,38000,18050
SO-03102,2025-10-22,C0295,P002,3,59000,0,177000,114000,63000
SO-03103,2025-10-22,C0076,P007,1,98000,0,98000,70000,28000
SO-03104,2025-10-22,C0162,P003,2,140000,0.05,266000,190000,76000
SO-03105,2025-10-23,C0153,P002,2,59000,0,118000,76000,42000
SO-03106,2025-10-23,C0173,P007,2,98000,0,196000,140000,56000
SO-03107,2025-10-23,C0101,P011,2,27000,0.05,51300,32000,19300
SO-03108,2025-10-23,C0106,P002,4,59000,0.05,224200,152000,72200
SO-03109,2025-10-23,C0290,P007,1,98000,0,98000,70000,28000
SO-03110,2025-10-23,C0023,P010,3,72000,0.08,198720,144000,54720
SO-03111,2025-10-23,C0117,P004,11,47000,0.08,475640,308000,167640
SO-03112,2025-10-23,C0362,P010,1,72000,0.05,68400,48000,20400
SO-03113,2025-10-23,C0006,P008,2,420000,0.05,798000,620000,178000
SO-03114,2025-10-23,C0046,P004,14,47000,0.1,592200,392000,200200
SO-03115,2025-10-23,C0220,P005,5,180000,0.1,810000,600000,210000
SO-03116,2025-10-23,C0395,P011,2,27000,0,54000,32000,22000
SO-03117,2025-10-23,C0155,P011,9,27000,0.05,230850,144000,86850
SO-03118,2025-10-23,C0257,P001,1,65000,0,65000,42000,23000
SO-03119,2025-10-23,C0278,P010,9,72000,0.1,583200,432000,151200
SO-03120,2025-10-23,C0189,P004,3,47000,0.08,129720,84000,45720
SO-03121,2025-10-23,C0159,P006,5,130000,0.05,617500,425000,192500
SO-03122,2025-10-23,C0119,P004,12,47000,0.05,535800,336000,199800
SO-03123,2025-10-24,C0268,P004,2,47000,0.03,91180,56000,35180
SO-03124,2025-10-24,C0161,P007,9,98000,0.05,837900,630000,207900
SO-03125,2025-10-24,C0240,P011,4,27000,0.05,102600,64000,38600
SO-03126,2025-10-24,C0036,P010,2,72000,0.05,136800,96000,40800
SO-03127,2025-10-24,C0211,P004,10,47000,0.05,446500,280000,166500
SO-03128,2025-10-24,C0121,P007,14,98000,0.12,1207360,980000,227360
SO-03129,2025-10-24,C0397,P001,2,65000,0,130000,84000,46000
SO-03130,2025-10-24,C0006,P006,3,130000,0,390000,255000,135000
SO-03131,2025-10-24,C0320,P009,12,690000,0.08,7617600,6240000,1377600
SO-03132,2025-10-24,C0399,P004,5,47000,0.03,227950,140000,87950
SO-03133,2025-10-24,C0390,P001,2,65000,0,130000,84000,46000
SO-03134,2025-10-24,C0146,P004,5,47000,0.05,223250,140000,83250
SO-03135,2025-10-24,C0273,P010,5,72000,0,360000,240000,120000
SO-03136,2025-10-24,C0115,P007,5,98000,0,490000,350000,140000
SO-03137,2025-10-24,C0410,P010,8,72000,0.08,529920,384000,145920
SO-03138,2025-10-24,C0146,P007,10,98000,0.08,901600,700000,201600
SO-03139,2025-10-24,C0168,P002,11,59000,0.12,571120,418000,153120
SO-03140,2025-10-25,C0145,P008,2,420000,0.05,798000,620000,178000
SO-03141,2025-10-25,C0391,P009,2,690000,0.03,1338600,1040000,298600
SO-03142,2025-10-25,C0088,P004,6,47000,0.12,248160,168000,80160
SO-03143,2025-10-25,C0376,P011,7,27000,0.08,173880,112000,61880
SO-03144,2025-10-25,C0197,P003,5,140000,0.05,665000,475000,190000
SO-03145,2025-10-25,C0076,P004,2,47000,0.03,91180,56000,35180
SO-03146,2025-10-25,C0130,P003,4,140000,0.03,543200,380000,163200
SO-03147,2025-10-26,C0037,P002,4,59000,0.05,224200,152000,72200
SO-03148,2025-10-26,C0295,P012,3,320000,0,960000,690000,270000
SO-03149,2025-10-26,C0192,P011,5,27000,0.05,128250,80000,48250
SO-03150,2025-10-26,C0297,P009,4,690000,0,2760000,2080000,680000
SO-03151,2025-10-26,C0390,P001,2,65000,0,130000,84000,46000
SO-03152,2025-10-27,C0290,P002,1,59000,0,59000,38000,21000
SO-03153,2025-10-27,C0226,P005,11,180000,0.05,1881000,1320000,561000
SO-03154,2025-10-27,C0272,P010,2,72000,0,144000,96000,48000
SO-03155,2025-10-27,C0354,P007,2,98000,0.05,186200,140000,46200
SO-03156,2025-10-27,C0174,P006,1,130000,0,130000,85000,45000
SO-03157,2025-10-27,C0026,P004,3,47000,0.08,129720,84000,45720
SO-03158,2025-10-27,C0103,P008,1,420000,0.03,407400,310000,97400
SO-03159,2025-10-27,C0201,P005,2,180000,0,360000,240000,120000
SO-03160,2025-10-27,C0262,P001,5,65000,0.05,308750,210000,98750
SO-03161,2025-10-27,C0359,P001,3,65000,0.05,185250,126000,59250
SO-03162,2025-10-27,C0281,P003,5,140000,0.03,679000,475000,204000
SO-03163,2025-10-27,C0014,P007,1,98000,0,98000,70000,28000
SO-03164,2025-10-27,C0189,P007,5,98000,0.12,431200,350000,81200
SO-03165,2025-10-27,C0145,P005,1,180000,0.05,171000,120000,51000
SO-03166,2025-10-27,C0172,P001,4,65000,0.12,228800,168000,60800
SO-03167,2025-10-27,C0143,P004,5,47000,0,235000,140000,95000
SO-03168,2025-10-27,C0180,P003,1,140000,0.03,135800,95000,40800
SO-03169,2025-10-28,C0366,P011,10,27000,0.1,243000,160000,83000
SO-03170,2025-10-28,C0017,P007,3,98000,0.03,285180,210000,75180
SO-03171,2025-10-28,C0210,P010,1,72000,0.05,68400,48000,20400
SO-03172,2025-10-28,C0023,P002,12,59000,0.1,637200,456000,181200
SO-03173,2025-10-28,C0270,P007,2,98000,0,196000,140000,56000
SO-03174,2025-10-28,C0345,P006,4,130000,0,520000,340000,180000
SO-03175,2025-10-28,C0345,P002,4,59000,0.05,224200,152000,72200
SO-03176,2025-10-28,C0117,P007,5,98000,0.05,465500,350000,115500
SO-03177,2025-10-28,C0319,P005,2,180000,0,360000,240000,120000
SO-03178,2025-10-28,C0167,P005,3,180000,0.05,513000,360000,153000
SO-03179,2025-10-28,C0186,P002,1,59000,0,59000,38000,21000
SO-03180,2025-10-28,C0194,P010,4,72000,0.08,264960,192000,72960
SO-03181,2025-10-29,C0180,P010,3,72000,0.03,209520,144000,65520
SO-03182,2025-10-29,C0414,P007,1,98000,0.05,93100,70000,23100
SO-03183,2025-10-29,C0028,P004,5,47000,0.03,227950,140000,87950
SO-03184,2025-10-29,C0253,P008,1,420000,0.03,407400,310000,97400
SO-03185,2025-10-29,C0294,P004,13,47000,0.05,580450,364000,216450
SO-03186,2025-10-29,C0128,P002,2,59000,0.05,112100,76000,36100
SO-03187,2025-10-29,C0298,P001,1,65000,0.05,61750,42000,19750
SO-03188,2025-10-29,C0049,P002,8,59000,0.12,415360,304000,111360
SO-03189,2025-10-29,C0309,P003,11,140000,0.12,1355200,1045000,310200
SO-03190,2025-10-29,C0184,P001,4,65000,0,260000,168000,92000
SO-03191,2025-10-29,C0392,P001,12,65000,0.05,741000,504000,237000
SO-03192,2025-10-29,C0128,P005,2,180000,0,360000,240000,120000
SO-03193,2025-10-29,C0091,P001,5,65000,0.03,315250,210000,105250
SO-03194,2025-10-29,C0236,P001,1,65000,0.05,61750,42000,19750
SO-03195,2025-10-30,C0055,P010,4,72000,0.05,273600,192000,81600
SO-03196,2025-10-30,C0014,P004,2,47000,0.03,91180,56000,35180
SO-03197,2025-10-30,C0376,P006,11,130000,0.08,1315600,935000,380600
SO-03198,2025-10-30,C0153,P004,1,47000,0,47000,28000,19000
SO-03199,2025-10-30,C0413,P001,3,65000,0.05,185250,126000,59250
SO-03200,2025-10-30,C0046,P003,8,140000,0.05,1064000,760000,304000
SO-03201,2025-10-30,C0314,P005,3,180000,0.05,513000,360000,153000
SO-03202,2025-10-30,C0394,P002,10,59000,0.12,519200,380000,139200
SO-03203,2025-10-30,C0179,P011,14,27000,0.12,332640,224000,108640
SO-03204,2025-10-30,C0060,P002,13,59000,0.12,674960,494000,180960
SO-03205,2025-10-30,C0038,P010,4,72000,0,288000,192000,96000
SO-03206,2025-10-30,C0305,P010,2,72000,0,144000,96000,48000
SO-03207,2025-10-30,C0203,P011,5,27000,0,135000,80000,55000
SO-03208,2025-10-31,C0299,P001,3,65000,0,195000,126000,69000
SO-03209,2025-10-31,C0274,P006,2,130000,0,260000,170000,90000
SO-03210,2025-10-31,C0156,P012,4,320000,0.05,1216000,920000,296000
SO-03211,2025-10-31,C0331,P001,1,65000,0,65000,42000,23000
SO-03212,2025-10-31,C0261,P001,5,65000,0.1,292500,210000,82500
SO-03213,2025-10-31,C0108,P007,3,98000,0,294000,210000,84000
SO-03214,2025-10-31,C0321,P003,5,140000,0,700000,475000,225000
SO-03215,2025-10-31,C0305,P007,5,98000,0.05,465500,350000,115500
SO-03216,2025-10-31,C0146,P007,4,98000,0.05,372400,280000,92400
SO-03217,2025-10-31,C0136,P002,1,59000,0.03,57230,38000,19230
SO-03218,2025-11-01,C0262,P004,10,47000,0.12,413600,280000,133600
SO-03219,2025-11-01,C0287,P002,5,59000,0.03,286150,190000,96150
SO-03220,2025-11-01,C0054,P011,4,27000,0,108000,64000,44000
SO-03221,2025-11-01,C0295,P008,5,420000,0.03,2037000,1550000,487000
SO-03222,2025-11-01,C0123,P004,5,47000,0.05,223250,140000,83250
SO-03223,2025-11-01,C0102,P011,2,27000,0,54000,32000,22000
SO-03224,2025-11-01,C0332,P005,2,180000,0.1,324000,240000,84000
SO-03225,2025-11-02,C0035,P007,2,98000,0,196000,140000,56000
SO-03226,2025-11-02,C0389,P001,4,65000,0.1,234000,168000,66000
SO-03227,2025-11-02,C0136,P004,2,47000,0.03,91180,56000,35180
SO-03228,2025-11-02,C0376,P010,9,72000,0.08,596160,432000,164160
SO-03229,2025-11-02,C0141,P011,1,27000,0.03,26190,16000,10190
SO-03230,2025-11-02,C0119,P002,7,59000,0.12,363440,266000,97440
SO-03231,2025-11-02,C0175,P010,2,72000,0.03,139680,96000,43680
SO-03232,2025-11-03,C0097,P001,3,65000,0.03,189150,126000,63150
SO-03233,2025-11-03,C0297,P007,3,98000,0.05,279300,210000,69300
SO-03234,2025-11-03,C0257,P002,2,59000,0.03,114460,76000,38460
SO-03235,2025-11-03,C0257,P005,2,180000,0,360000,240000,120000
SO-03236,2025-11-03,C0250,P001,4,65000,0.03,252200,168000,84200
SO-03237,2025-11-03,C0084,P006,2,130000,0,260000,170000,90000
SO-03238,2025-11-03,C0053,P002,5,59000,0.05,280250,190000,90250
SO-03239,2025-11-03,C0313,P002,2,59000,0,118000,76000,42000
SO-03240,2025-11-03,C0334,P001,4,65000,0,260000,168000,92000
SO-03241,2025-11-03,C0229,P001,1,65000,0.05,61750,42000,19750
SO-03242,2025-11-03,C0017,P007,2,98000,0,196000,140000,56000
SO-03243,2025-11-04,C0176,P001,2,65000,0.03,126100,84000,42100
SO-03244,2025-11-04,C0256,P001,11,65000,0.05,679250,462000,217250
SO-03245,2025-11-04,C0254,P004,11,47000,0.1,465300,308000,157300
SO-03246,2025-11-04,C0330,P009,4,690000,0,2760000,2080000,680000
SO-03247,2025-11-04,C0054,P002,3,59000,0,177000,114000,63000
SO-03248,2025-11-04,C0376,P002,13,59000,0.1,690300,494000,196300
SO-03249,2025-11-04,C0084,P011,1,27000,0,27000,16000,11000
SO-03250,2025-11-04,C0037,P003,5,140000,0.08,644000,475000,169000
SO-03251,2025-11-04,C0167,P010,1,72000,0,72000,48000,24000
SO-03252,2025-11-04,C0237,P004,10,47000,0.12,413600,280000,133600
SO-03253,2025-11-04,C0078,P010,1,72000,0,72000,48000,24000
SO-03254,2025-11-04,C0074,P005,11,180000,0.12,1742400,1320000,422400
SO-03255,2025-11-05,C0019,P007,3,98000,0.03,285180,210000,75180
SO-03256,2025-11-05,C0380,P004,4,47000,0,188000,112000,76000
SO-03257,2025-11-05,C0411,P007,1,98000,0,98000,70000,28000
SO-03258,2025-11-05,C0388,P003,1,140000,0.05,133000,95000,38000
SO-03259,2025-11-05,C0257,P011,1,27000,0,27000,16000,11000
SO-03260,2025-11-05,C0148,P007,2,98000,0.03,190120,140000,50120
SO-03261,2025-11-05,C0405,P007,7,98000,0.05,651700,490000,161700
SO-03262,2025-11-05,C0396,P003,11,140000,0.1,1386000,1045000,341000
SO-03263,2025-11-05,C0185,P007,2,98000,0.03,190120,140000,50120
SO-03264,2025-11-06,C0397,P001,3,65000,0.05,185250,126000,59250
SO-03265,2025-11-06,C0390,P011,2,27000,0,54000,32000,22000
SO-03266,2025-11-06,C0021,P003,2,140000,0.05,266000,190000,76000
SO-03267,2025-11-06,C0405,P002,14,59000,0.12,726880,532000,194880
SO-03268,2025-11-06,C0309,P002,12,59000,0.1,637200,456000,181200
SO-03269,2025-11-06,C0314,P010,1,72000,0,72000,48000,24000
SO-03270,2025-11-06,C0368,P007,3,98000,0.05,279300,210000,69300
SO-03271,2025-11-06,C0209,P007,13,98000,0.08,1172080,910000,262080
SO-03272,2025-11-06,C0208,P006,2,130000,0,260000,170000,90000
