Date,SiteID,UptimeMinutes,DowntimeMinutes,AvgUtilisationMbps,PeakUtilisationMbps
2025-11-07,S4,1440,0,92.1,137.6
2025-11-07,S5,1440,0,119.4,220
2025-11-07,S6,1440,0,86.2,134.2
2025-11-08,S1,1440,0,179.8,316.8
2025-11-08,S2,1440,0,70.4,129
2025-11-08,S3,1440,0,55,90.3
2025-11-08,S4,1440,0,60.8,76.7
2025-11-08,S5,1440,0,53,84.5
2025-11-08,S6,1375,65,29.7,72.3
2025-11-09,S1,1440,0,300.4,457.6
2025-11-09,S2,1440,0,86.7,169.7
2025-11-09,S3,1440,0,100.1,187.8
2025-11-09,S4,1440,0,55.8,88.2
2025-11-09,S5,1440,0,37.3,71.7
2025-11-09,S6,1440,0,31.3,48.9
2025-11-10,S1,1440,0,624.8,1000
2025-11-10,S2,1440,0,233.2,384.7
2025-11-10,S3,1440,0,142.5,248.8
2025-11-10,S4,1440,0,120.4,200
2025-11-10,S5,1440,0,130.8,220
2025-11-10,S6,1440,0,94.3,150
2025-11-11,S1,1440,0,529.9,941.7
2025-11-11,S2,1440,0,272.3,500
2025-11-11,S3,1440,0,136.5,281.7
2025-11-11,S4,1440,0,69.5,115.6
2025-11-11,S5,1440,0,103.8,155
2025-11-11,S6,1440,0,84.3,149.3
2025-11-12,S1,1440,0,508.3,966.8
2025-11-12,S2,1440,0,244.7,456.4
2025-11-12,S3,1440,0,120.1,184.3
2025-11-12,S4,1440,0,78.8,105.8
2025-11-12,S5,1440,0,95.9,165.4
2025-11-12,S6,1440,0,59.3,101
2025-11-13,S1,1440,0,580.1,934.3
2025-11-13,S2,1440,0,312.4,500
2025-11-13,S3,1440,0,160.4,279.9
2025-11-13,S4,1440,0,103.2,200
2025-11-13,S5,1440,0,98.7,214.1
2025-11-13,S6,1440,0,65.9,130.1
2025-11-14,S1,1440,0,423.6,766.8
2025-11-14,S2,1440,0,247.5,498.4
2025-11-14,S3,1440,0,108.8,187.8
2025-11-14,S4,1440,0,102.8,174.9
2025-11-14,S5,1440,0,126.2,175.8
2025-11-14,S6,1357,83,66.6,108.7
2025-11-15,S1,1440,0,340.3,604.2
2025-11-15,S2,1440,0,123.3,218.8
2025-11-15,S3,1440,0,39.4,72.5
2025-11-15,S4,1440,0,20.2,35.2
2025-11-15,S5,1440,0,66.6,109.7
2025-11-15,S6,1440,0,34.7,65.9
2025-11-16,S1,1440,0,189.2,318.5
2025-11-16,S2,1440,0,40,62.9
2025-11-16,S3,1440,0,96.5,172.4
2025-11-16,S4,1440,0,57.1,99.8
2025-11-16,S5,1440,0,38.3,64.6
2025-11-16,S6,1440,0,29.1,50.8
2025-11-17,S1,1440,0,725.5,1000
2025-11-17,S2,1440,0,320,500
2025-11-17,S3,1440,0,149.8,252.3
2025-11-17,S4,1440,0,68.9,101.1
2025-11-17,S5,1440,0,119.3,177.5
2025-11-17,S6,1440,0,80.1,131.9
2025-11-18,S1,1440,0,375,711.8
2025-11-18,S2,1440,0,225.4,414.7
2025-11-18,S3,1440,0,142.7,203.8
2025-11-18,S4,1440,0,79.9,150.4
2025-11-18,S5,1440,0,99.6,172.8
2025-11-18,S6,1440,0,78.2,129.5
2025-11-19,S1,1440,0,564.3,982.4
2025-11-19,S2,1440,0,271.4,424.7
2025-11-19,S3,1440,0,140.2,266.6
2025-11-19,S4,1440,0,101.9,190.4
2025-11-19,S5,1440,0,97.9,161.3
2025-11-19,S6,1406,34,88.1,150
2025-11-20,S1,1440,0,549.4,990.5
2025-11-20,S2,1440,0,190.4,374.7
2025-11-20,S3,1440,0,161.1,300
2025-11-20,S4,1440,0,108.1,199.1
2025-11-20,S5,1440,0,116.3,220
2025-11-20,S6,1440,0,77.4,135.6
2025-11-21,S1,1440,0,441.1,810.3
2025-11-21,S2,1440,0,270.4,461.9
2025-11-21,S3,1440,0,127.4,272.6
2025-11-21,S4,1440,0,122,200
2025-11-21,S5,1440,0,111.9,197.9
2025-11-21,S6,1440,0,75.2,150
2025-11-22,S1,1440,0,158.3,289
2025-11-22,S2,1440,0,41.8,59.3
2025-11-22,S3,1440,0,24,41.7
2025-11-22,S4,1429,11,19.1,31.2
2025-11-22,S5,1440,0,68.1,137.6
2025-11-22,S6,1440,0,38.4,79.8
2025-11-23,S1,1440,0,215.4,451.7
2025-11-23,S2,1440,0,139.2,229.7
2025-11-23,S3,1440,0,26.3,45.3
2025-11-23,S4,1440,0,48.8,86.1
2025-11-23,S5,1440,0,30.3,58.5
2025-11-23,S6,1440,0,12,25.5
2025-11-24,S1,1440,0,454.7,862.4
2025-11-24,S2,1440,0,291.7,438.6
2025-11-24,S3,1440,0,152.2,284.3
2025-11-24,S4,1440,0,103.2,194
2025-11-24,S5,1440,0,95.3,165
2025-11-24,S6,1440,0,65.3,103.7
2025-11-25,S1,1440,0,523.5,834.4
2025-11-25,S2,1440,0,276.2,500
2025-11-25,S3,1440,0,117.9,207.6
2025-11-25,S4,1440,0,125,196.3
2025-11-25,S5,1440,0,114.3,220
2025-11-25,S6,1440,0,75.4,130.7
2025-11-26,S1,1440,0,580.3,933.1
2025-11-26,S2,1440,0,287,500
2025-11-26,S3,1440,0,158.4,300
2025-11-26,S4,1440,0,105.4,200
2025-11-26,S5,1440,0,127.1,170
2025-11-26,S6,1438,2,79,126
2025-11-27,S1,1440,0,565,1000
2025-11-27,S2,1440,0,307.8,500
2025-11-27,S3,1440,0,151.5,245.2
2025-11-27,S4,1440,0,104.5,161.5
2025-11-27,S5,1440,0,109.2,198
2025-11-27,S6,1440,0,85.1,138.6
2025-11-28,S1,1440,0,494.1,951.9
2025-11-28,S2,1440,0,276.2,459.9
2025-11-28,S3,1440,0,133.5,209.2
2025-11-28,S4,1440,0,76.3,154.8
2025-11-28,S5,1440,0,128.1,220
2025-11-28,S6,1440,0,73.5,115.4
2025-11-29,S1,1440,0,276.2,450.1
2025-11-29,S2,1440,0,96.4,186.5
2025-11-29,S3,1440,0,46.4,78.7
2025-11-29,S4,1440,0,45.3,76
2025-11-29,S5,1440,0,63,82.6
2025-11-29,S6,1440,0,21.8,36.8
2025-11-30,S1,1440,0,182.3,381
2025-11-30,S2,1440,0,117,217.5
2025-11-30,S3,1440,0,45.7,70.8
2025-11-30,S4,1440,0,39.6,72.3
2025-11-30,S5,1286,154,41.8,64
2025-11-30,S6,1330,110,34.6,61
2025-12-01,S1,1440,0,426.2,784.2
2025-12-01,S2,1440,0,299.8,463.1
2025-12-01,S3,1440,0,162.5,297.8
2025-12-01,S4,1440,0,87.1,159.4
2025-12-01,S5,1440,0,105.9,182.2
2025-12-01,S6,1440,0,89.6,150
2025-12-02,S1,1440,0,559,1000
2025-12-02,S2,1440,0,257.1,484.5
2025-12-02,S3,1440,0,174.5,300
2025-12-02,S4,1440,0,110.1,194.7
2025-12-02,S5,1440,0,102.8,182
2025-12-02,S6,1440,0,70.3,125.1
2025-12-03,S1,1401,39,443.3,669.2
2025-12-03,S2,1440,0,294.1,500
2025-12-03,S3,1440,0,163.6,300
2025-12-03,S4,1440,0,114.9,200
2025-12-03,S5,1440,0,130,211.6
2025-12-03,S6,1440,0,78,104.7
2025-12-04,S1,1440,0,490.2,945.5
2025-12-04,S2,1440,0,207.4,270.5
2025-12-04,S3,1440,0,133.3,265.4
2025-12-04,S4,1440,0,101.5,191.1
2025-12-04,S5,1440,0,109.6,207
2025-12-04,S6,1440,0,79.5,144.9
2025-12-05,S1,1440,0,497.7,962.6
2025-12-05,S2,1440,0,217.3,332
2025-12-05,S3,1440,0,166,297.9
2025-12-05,S4,1440,0,93.3,171.2
2025-12-05,S5,1440,0,125.9,218.8
2025-12-05,S6,1440,0,67.9,114.1
2025-12-06,S1,1440,0,253.7,441.2
2025-12-06,S2,1440,0,84.4,136.2
2025-12-06,S3,1440,0,53.5,83.2
2025-12-06,S4,1440,0,22.4,40.5
2025-12-06,S5,1440,0,26.5,51
2025-12-06,S6,1167,273,42.9,73.3
2025-12-07,S1,1440,0,218.3,275.3
2025-12-07,S2,1440,0,115.2,225.3
2025-12-07,S3,1440,0,41.1,70.4
2025-12-07,S4,1440,0,42.9,81.9
2025-12-07,S5,1440,0,17.6,29.7
2025-12-07,S6,1440,0,25.3,38.7
2025-12-08,S1,1309,131,486.9,960.9
2025-12-08,S2,1440,0,290.3,500
2025-12-08,S3,1440,0,185.1,300
2025-12-08,S4,1440,0,123.5,183.6
2025-12-08,S5,1440,0,122.9,220
2025-12-08,S6,1440,0,69.5,133.6
2025-12-09,S1,1440,0,529.3,940.2
2025-12-09,S2,1440,0,233.8,454.2
2025-12-09,S3,1440,0,135.7,210.4
2025-12-09,S4,1440,0,94.2,174.9
2025-12-09,S5,1440,0,129.6,220
2025-12-09,S6,1440,0,65.2,132.4
2025-12-10,S1,1440,0,510.5,1000
2025-12-10,S2,1440,0,228.5,373.9
2025-12-10,S3,1440,0,166.2,300
2025-12-10,S4,1440,0,81.7,143
2025-12-10,S5,1440,0,125.7,215.2
2025-12-10,S6,1440,0,87.5,109.1
2025-12-11,S1,1440,0,463.1,741.5
2025-12-11,S2,1440,0,323.5,500
2025-12-11,S3,1440,0,165.2,257.9
2025-12-11,S4,1440,0,103,200
2025-12-11,S5,1440,0,122.8,220
2025-12-11,S6,1440,0,78.4,146.6
2025-12-12,S1,1440,0,535.6,862.3
2025-12-12,S2,1440,0,253.8,435.3
2025-12-12,S3,1440,0,112.3,225.7
2025-12-12,S4,1440,0,72.2,127.8
2025-12-12,S5,1440,0,117.9,220
2025-12-12,S6,1367,73,75.5,131.9
2025-12-13,S1,1440,0,160.4,277.3
2025-12-13,S2,1440,0,118.6,202.7
2025-12-13,S3,1440,0,24,36
2025-12-13,S4,1440,0,34.4,71.6
2025-12-13,S5,1419,21,42.5,72.8
2025-12-13,S6,1440,0,38,59.5
2025-12-14,S1,1440,0,310,559.4
2025-12-14,S2,1440,0,155.3,271.2
2025-12-14,S3,1440,0,68.8,115.3
2025-12-14,S4,1440,0,51.8,99.3
2025-12-14,S5,1440,0,17.6,34
2025-12-14,S6,1440,0,15.6,25.3
2025-12-15,S1,1440,0,462.5,881.2
2025-12-15,S2,1440,0,236.7,418
2025-12-15,S3,1440,0,158.8,250
2025-12-15,S4,1440,0,112.9,200
2025-12-15,S5,1440,0,128,220
2025-12-15,S6,1440,0,90.5,150
2025-12-16,S1,1440,0,481.8,931.1
2025-12-16,S2,1440,0,269.4,500
2025-12-16,S3,1440,0,181.6,300
2025-12-16,S4,1440,0,90.1,153.9
2025-12-16,S5,1440,0,99.5,169.9
2025-12-16,S6,1440,0,76.1,150
2025-12-17,S1,1440,0,447.1,799.8
2025-12-17,S2,1440,0,264.7,482.6
2025-12-17,S3,1440,0,162.2,300
2025-12-17,S4,1440,0,105,200
2025-12-17,S5,1440,0,146.3,220
2025-12-17,S6,1440,0,76.1,150
2025-12-18,S1,1440,0,509.5,812.1
2025-12-18,S2,1440,0,241.4,410.6
2025-12-18,S3,1440,0,181,300
2025-12-18,S4,1440,0,128,152.4
2025-12-18,S5,1440,0,114.8,183.7
2025-12-18,S6,1440,0,63.3,93.8
2025-12-19,S1,1440,0,464.4,946
2025-12-19,S2,1440,0,206.9,277.4
2025-12-19,S3,1440,0,137.2,239.7
2025-12-19,S4,1440,0,119.8,200
2025-12-19,S5,1440,0,104.4,204
2025-12-19,S6,1440,0,73.4,120.6
2025-12-20,S1,1440,0,211.1,478.8
2025-12-20,S2,1440,0,130.9,247.8
2025-12-20,S3,1440,0,57.9,113.7
2025-12-20,S4,1440,0,67.8,97.8
2025-12-20,S5,1440,0,17.6,35.2
2025-12-20,S6,1440,0,12,23.2
2025-12-21,S1,1440,0,267.9,435.7
2025-12-21,S2,1440,0,63.7,119.4
2025-12-21,S3,1440,0,55.2,107.1
2025-12-21,S4,1440,0,40.2,92.1
2025-12-21,S5,1440,0,43.7,72.7
2025-12-21,S6,1325,115,17.8,24.6
2025-12-22,S1,1440,0,423.5,865.4
2025-12-22,S2,1440,0,247.8,456.6
2025-12-22,S3,1440,0,164.6,300
2025-12-22,S4,1440,0,114.4,200
2025-12-22,S5,1440,0,109.1,215
2025-12-22,S6,1440,0,73,116.5
2025-12-23,S1,1440,0,451.7,883.1
2025-12-23,S2,1440,0,282.4,425.3
2025-12-23,S3,1440,0,164.6,297.6
2025-12-23,S4,1440,0,93,184.4
2025-12-23,S5,1440,0,91.7,184.5
2025-12-23,S6,1408,32,80.2,115.9
2025-12-24,S1,1440,0,554.4,1000
2025-12-24,S2,1440,0,266.8,483
2025-12-24,S3,1440,0,199.9,300
2025-12-24,S4,1440,0,91.6,165.2
2025-12-24,S5,1440,0,118.7,220
2025-12-24,S6,1440,0,91.3,150
2025-12-25,S1,1440,0,619.1,1000
2025-12-25,S2,1440,0,275.1,500
2025-12-25,S3,1440,0,174.1,300
2025-12-25,S4,1440,0,112.9,193.8
2025-12-25,S5,1440,0,96.6,152.8
2025-12-25,S6,1440,0,72.4,150
2025-12-26,S1,1440,0,566.2,1000
2025-12-26,S2,1440,0,345,500
2025-12-26,S3,1440,0,152.4,298.6
2025-12-26,S4,1440,0,75.3,146.7
2025-12-26,S5,1440,0,112.3,209.3
2025-12-26,S6,1440,0,64.5,112.7
2025-12-27,S1,1440,0,261.7,429.7
2025-12-27,S2,1440,0,89.6,165.3
2025-12-27,S3,1440,0,80,162.5
2025-12-27,S4,1440,0,48,78.7
2025-12-27,S5,1440,0,17.6,30.8
2025-12-27,S6,1440,0,36,55.4
2025-12-28,S1,1440,0,212.6,476.7
2025-12-28,S2,1440,0,87.7,180.4
2025-12-28,S3,1440,0,37.4,85.6
2025-12-28,S4,1440,0,44,85.5
2025-12-28,S5,1440,0,25.3,44.3
2025-12-28,S6,1440,0,19.6,38.8
2025-12-29,S1,1440,0,487.7,971
2025-12-29,S2,1440,0,255.3,388.4
2025-12-29,S3,1440,0,166.3,300
2025-12-29,S4,1440,0,109.3,173.7
2025-12-29,S5,1440,0,122.9,185.7
2025-12-29,S6,1440,0,68,99.2
2025-12-30,S1,1440,0,445.9,687.4
2025-12-30,S2,1440,0,238.9,352.7
2025-12-30,S3,1440,0,130,209.1
2025-12-30,S4,1440,0,105.2,199.6
2025-12-30,S5,1440,0,107.7,211.2
2025-12-30,S6,1440,0,65.4,114.8
2025-12-31,S1,1440,0,581.1,1000
2025-12-31,S2,1440,0,297.9,500
2025-12-31,S3,1440,0,116.5,211
2025-12-31,S4,1440,0,100,187.8
2025-12-31,S5,1440,0,127.6,220
2025-12-31,S6,1440,0,81.4,150
